1982-03-01,0.4,0.4,
1981-12-01,0.433333333333333,0.6,
1981-09-01,0.6,0.7,
1981-06-01,0.433333333333333,0.7,
1981-03-01,0.9,0.8,
1980-12-01,0.733333333333333,1.0,
1980-09-01,0.833333333333333,1.0,
1980-06-01,0.633333333333333,0.7,
1980-03-01,1.1,1.6,
1979-12-01,0.766666666666667,1.2,
1979-09-01,0.833333333333333,1.6,
1979-06-01,0.933333333333333,1.3,
1979-03-01,0.7,1.2,
1978-12-01,0.633333333333333,1.2,
1978-09-01,0.533333333333333,1.1,
1978-06-01,0.733333333333333,1.3,
1978-03-01,0.566666666666667,0.9,
1977-12-01,0.533333333333333,1.0,
1977-09-01,0.466666666666667,0.8,
1977-06-01,0.566666666666667,1.5,
1977-03-01,0.633333333333333,3.2,
1976-12-01,0.533333333333333,0.9,
1976-09-01,0.566666666666667,0.9,
1976-06-01,0.366666666666667,0.8,
1976-03-01,0.2,0.4,
1975-12-01,0.6,0.8,
1975-09-01,0.6,0.7,
1975-06-01,0.433333333333333,0.5,
1975-03-01,0.466666666666667,0.4,
1974-12-01,0.766666666666667,1.0,
1974-09-01,0.9,1.4,
1974-06-01,0.833333333333333,1.4,
1974-03-01,1.13333333333333,2.3,
1973-12-01,0.733333333333333,3.1,
1973-09-01,0.666666666666667,1.8,
1973-06-01,0.6,3.0,
1973-03-01,0.5,1.7,
1972-12-01,0.233333333333333,0.9,
1972-09-01,0.366666666666667,1.4,
1972-06-01,0.2,0.5,
1972-03-01,0.3,1.1,
1971-12-01,0.266666666666667,0.6,
1971-09-01,0.266666666666667,0.7,
1971-06-01,0.4,1.1,
1971-03-01,0.266666666666667,0.7,
1970-12-01,0.433333333333333,1.1,
1970-09-01,0.366666666666667,1.0,
1970-06-01,0.366666666666667,0.8,
1970-03-01,0.366666666666667,0.9,
1969-12-01,0.4,1.3,
1969-09-01,0.366666666666667,1.1,
1969-06-01,0.433333333333333,1.3,
1969-03-01,0.4,1.0,
1968-12-01,0.3,1.1,
1968-09-01,0.333333333333333,1.1,
1968-06-01,0.333333333333333,1.4,
1968-03-01,0.4,6.0,
1967-12-01,0.266666666666667,1.3,
1967-09-01,0.3,1.0,
1967-06-01,0.233333333333333,1.0,
1967-03-01,0.066666666666667,0.3,
1966-12-01,0.2,1.0,
1966-09-01,0.3,9.0,
1966-06-01,0.233333333333333,1.0,
1966-03-01,0.233333333333333,3.5,
1965-12-01,0.2,2.0,
1965-09-01,0.033333333333333,0.3,
1965-06-01,0.233333333333333,3.5,
1965-03-01,0.066666666666667,0.5,
1964-12-01,0.1,0.6,
1964-09-01,0.133333333333333,1.3,
1964-06-01,0.066666666666667,0.5,
1964-03-01,0.133333333333333,2.0,
1963-12-01,0.166666666666667,166.7,
1963-09-01,0.1,0.6,
1963-06-01,0.133333333333333,1.3,
1963-03-01,0.066666666666667,0.3,
1962-12-01,0.001,1.0,
1962-09-01,0.166666666666667,1.3,
1962-06-01,0.1,100.0,
1962-03-01,0.2,200.0,
1961-12-01,0.001,0.0,
1961-09-01,0.133333333333333,0.8,
1961-06-01,0.001,0.0,
1961-03-01,0.001,0.0,
1960-12-01,0.133333333333333,1.0,
1960-09-01,0.166666666666667,0.8,
1960-06-01,0.166666666666667,1.0,
1960-03-01,0.033333333333333,,33
1959-12-01,0.133333333333333,,
1959-09-01,0.2,,
1959-06-01,0.166666666666667,,
