"","Day","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"317","317",15.8,0,0,183.53,0,0,0,0,0,0,2780.64,0,0,NA
"318","318",15.8,0,0,183.53,0,0,0,0,0,0,2780.64,0,0,NA
"319","319",2590.84,0,0,718.55,151.21,0,0,0,0,0,2780.64,0,0,NA
"320","320",2590.84,0,0,718.55,3368.56,0,0,0,0,0,2780.64,0,0,NA
"321","321",2590.84,0,0,718.55,2530.48,0,0,0,0,0,2780.64,0,0,NA
"322","322",2590.84,0,0,718.55,2530.48,0,0,0,0,0,4751.34,0,0,NA
"323","323",2590.84,0,0,718.55,2530.48,0,0,0,0,0,4751.34,0,0,NA
"324","324",2590.84,656.27,0,718.55,2530.48,0,0,0,0,0,4751.34,0,0,NA
"325","325",2590.84,656.27,0,919.7,2530.48,0,0,0,0,0,4751.34,0,0,NA
"326","326",2590.84,656.27,0,919.7,7813.91,0,0,0,0,0,4751.34,0,0,NA
"327","327",2590.84,656.27,0,919.7,9497.55,0,0,0,0,0,4751.34,0,0,NA
"328","328",2590.84,656.27,0,919.7,9497.55,0,0,0,0,0,2780.64,0,0,NA
"329","329",2590.84,656.27,3183.56,919.7,8577.06,0,0,0,0,0,2780.64,0,0,NA
"330","330",15.8,656.27,3183.56,919.7,8577.06,0,0,0,0,0,2780.64,0,483.92,NA
"331","331",15.8,656.27,3183.56,1138.07,17519.48,0,0,0,0,0,2780.64,2896.17,483.92,NA
"332","332",15.8,0,3183.56,1138.07,26776.34,0,0,0,0,0,2780.64,2896.17,483.92,NA
"333","333",15.8,656.27,3183.56,1522.82,28261.05,0,0,0,0,0,2780.64,2896.17,684.39,NA
"334","334",15.8,0,3183.56,NA,31022.05,0,0,0,0,0,4288.67,4857.34,868.17,NA
"335","335",15.8,2897.74,3334.29,1205.37,35732.18,0,0,0,0,0,4288.67,4756.68,527.84,NA
"336","336",15.8,2897.74,3803.03,1205.37,43485.45,0,0,0,0,0,4288.67,4756.68,527.84,NA
"337","337",15.8,2897.74,3803.03,1205.37,43485.45,0,0,0,0,0,4288.67,4756.68,463.91,NA
"338","338",15.8,2897.74,3803.03,2262.52,43485.45,0,1392.65,0,0,0,4288.67,4924.46,463.91,NA
"339","339",15.8,2897.74,3803.03,2262.52,43814.73,150.16,4037.07,0,0,0,6929.72,5929.56,463.91,NA
"340","340",15.8,0,3803.03,2262.52,46752.66,150.16,6905.39,0,0,0,6929.72,5929.56,1812.89,NA
"341","341",15.8,2897.74,3803.03,1725.69,47687.83,150.16,9216.55,0,0,0,6929.72,8721.2,2858.53,NA
"342","342",15.8,2897.74,3803.03,2077.5,47444.59,150.16,9668.5,0,0,0,12084.37,8721.2,2858.53,NA
"343","343",15.8,2897.74,3803.03,2077.5,45643.09,150.16,9668.5,0,0,0,11782.16,8721.2,3173.71,NA
"344","344",15.8,2897.74,3803.03,2077.5,51733.56,150.16,9506.48,0,0,0,11782.16,8721.2,3445.28,NA
"345","345",15.8,2897.74,5409.34,2077.5,55038.08,150.16,9506.48,0,0,0,11782.16,8721.2,3445.28,NA
"346","346",15.8,2897.74,5409.34,2077.5,57515.88,150.16,10477.9,0,0,0,11782.16,3932.99,2607.07,NA
"347","347",15.8,2897.74,5409.34,2077.5,59569.05,150.16,14136.32,0,0,0,11782.16,3932.99,2607.07,NA
"348","348",15.8,2897.74,5409.34,2077.5,69073.63,150.16,15305.82,7218.92,0,2028.18,11782.16,3932.99,8840.07,NA
"349","349",15.8,10353.3,5425.58,2077.5,76849.48,720.5,15871.19,7218.92,4594,2028.18,11928.25,7045.83,7509.84,NA
"350","350",15.8,8477.48,5425.58,18948.42,84377.51,1357.16,16756.9,7218.92,4594,2028.18,11928.25,6342.22,7573.22,NA
"351","351",15.8,8477.48,5425.58,20957.7,82167.33,1357.16,16756.9,7218.92,4594,2028.18,14756.37,7950.08,7386.84,NA
"352","352",15.8,13990.18,5425.58,26194.63,78840.97,1357.16,21614.56,7554.37,3001.99,2061.73,14756.37,8919.57,7452.81,NA
"353","353",15.8,13990.18,6075.3,26194.63,82058.78,1357.16,22336.51,7554.37,3001.99,2598.73,14756.37,10305.86,8608.55,NA
"354","354",15.8,13990.18,9221.55,26194.63,86236.29,1357.16,25260.92,7554.37,3001.99,2598.73,15543.38,10305.86,9721.21,NA
"355","355",15.8,9971.67,9221.55,33916.5,94679.04,1357.16,29765.08,7554.37,3001.99,2598.73,15543.38,10305.86,11652.89,NA
"356","356",15.8,9971.67,9221.55,36359.65,100363.17,1357.16,33830.77,7554.37,3001.99,2598.73,15543.38,9084.17,11418.32,NA
"357","357",15.8,9971.67,9221.55,39869.33,109293.6,1357.16,39741.38,7554.37,3001.99,2598.73,15543.38,9788.78,11418.32,NA
"358","358",15.8,9971.67,9221.55,40841.03,128394.84,1357.16,40286.59,7554.37,3001.99,2598.73,16480.52,10073.18,20755,NA
"359","359",15.8,9971.67,9221.55,41514.97,143104.26,1357.16,52418.38,7554.37,3001.99,2598.73,16480.52,12573.71,19613.73,NA
"360","360",15.8,9971.67,13300.21,42802.22,147090.14,2060.32,52418.38,8107.37,3001.99,2598.73,16334.43,12437.88,18022.35,NA
"361","361",15.8,9971.67,13300.21,46793.79,146667.42,2587.56,62952.29,8107.37,3001.99,2598.73,16334.43,12191.71,21839.63,NA
"362","362",15.8,9971.67,19611.2,46793.79,142861.35,2587.56,68462.3,8107.37,3001.99,2598.73,16334.43,12191.71,22344.31,NA
"363","363",15.8,9971.67,19611.2,47064.04,133610.53,2587.56,69707.58,8107.37,7527.11,2849.93,14996.92,12191.71,20108.51,NA
"364","364",15.8,9971.67,31090.89,50200.68,138743.48,4596.63,69707.58,8107.37,7527.11,2849.93,14996.92,14385.53,17296.31,NA
"1091","365",NA,NA,31090.89,NA,177723.96,5430.29,69707.58,8107.37,7527.11,2849.93,14996.92,13345.18,20842.01,NA
"2522","366",NA,NA,NA,NA,NA,NA,67733.37,NA,NA,NA,14041.68,NA,NA,NA
