"","Day","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"259","259",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"260","260",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"261","261",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"262","262",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"263","263",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"264","264",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"265","265",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"266","266",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"267","267",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"268","268",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"269","269",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"270","270",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"271","271",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"272","272",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"273","273",33.41,65.33,0,NA,0,0,0,0,0,0,0,0,0,NA
"274","274",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"275","275",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"276","276",33.41,15.28,0,0,0,0,0,0,0,0,0,0,0,NA
"277","277",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"278","278",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"279","279",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"280","280",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"281","281",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"282","282",33.41,15.28,0,0,0,0,0,0,0,0,0,0,0,NA
"283","283",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"284","284",33.41,65.33,0,0,0,0,0,0,0,0,0,0,0,NA
"285","285",33.41,65.33,0,0,33.37,0,0,0,0,0,0,0,0,NA
"286","286",33.41,65.33,0,0,33.37,0,0,0,0,0,0,0,0,NA
"287","287",33.41,65.33,0,0,33.37,0,0,0,80.52,0,0,0,0,NA
"288","288",33.41,65.33,0,0,33.37,0,0,0,813.17,0,0,0,0,NA
"289","289",33.41,65.33,0,0,33.37,0,0,1449.37,813.17,0,0,0,0,NA
"290","290",33.41,65.33,8783.62,0,33.37,0,0,1449.37,NA,0,0,0,0,NA
"291","291",33.41,65.33,8783.62,0,33.37,0,0,2676.74,813.17,0,0,0,0,NA
"292","292",33.41,65.33,8783.62,0,33.37,0,0,2676.74,813.17,0,0,0,0,NA
"293","293",33.41,65.33,8783.62,0,5124.18,0,0,2708.73,NA,0,1781.8,348.87,0,NA
"294","294",33.41,65.33,8783.62,0,5565.39,0,0,2708.73,NA,0,1781.8,348.87,0,NA
"295","295",33.41,65.33,8783.62,1149.17,5565.39,0,0,3287.84,3308.63,0,1781.8,348.87,0,NA
"296","296",33.41,65.33,8783.62,4391.34,7220.56,0,0,3287.84,3308.63,0,2193.48,348.87,0,NA
"297","297",33.41,65.33,11105.76,4391.34,4792.67,0,0,3287.84,3308.63,0,2193.48,2816.68,0,NA
"298","298",33.41,65.33,9169.53,4391.34,3912.05,0,0,3287.84,3308.63,0,2193.48,2816.68,0,NA
"299","299",747.97,65.33,14202.02,5338.54,3912.05,1577.91,0,4203.5,3308.63,0,2193.48,4647.96,0,NA
"300","300",747.97,65.33,14537.8,6317.52,4113.56,1577.91,0,4514.82,3308.63,0,2706.08,5477.95,0,NA
"301","301",747.97,65.33,31804.44,6317.52,4113.56,1577.91,0,4739.37,3342.28,0,2706.08,7523.55,0,NA
"302","302",747.97,65.33,31804.44,6450.67,4524.41,1577.91,2590.71,4739.37,3778.28,0,2097.55,9749.68,714.63,NA
"303","303",747.97,2876.92,32174.15,6450.67,4840.87,1577.91,7186.02,4739.37,6037.62,0,2097.55,11414.11,714.63,NA
"304","304",1427.02,65.33,33113.15,NA,6010.33,1577.91,7219.36,4803.61,6037.62,0,2097.55,12046.1,714.63,NA
"305","305",1427.02,3043.2,35957.69,14420.52,6892.44,6510.73,9568.11,4803.61,6037.62,0,2097.55,9117.27,714.63,NA
"306","306",1427.02,2029.13,33843.54,16146.27,6892.44,7125.8,17407.59,4803.61,6037.62,0,483.27,6565.99,714.63,NA
"307","307",1427.02,2178.7,32063.67,21490.5,8279.2,11309.39,20981.21,7249.51,6037.62,0,898.66,NA,983.59,NA
"308","308",1427.02,2262.62,39053,21523.96,11402.84,11309.39,20981.21,19211.99,26832.4,1496.9,1267.39,NA,10350.68,NA
"309","309",3080.98,2262.62,39053,30916.62,11402.84,15231.91,20981.21,20045.64,33697.76,1496.9,1267.39,7316.58,4854.31,NA
"310","310",3080.98,2511.75,39053,33732.42,12747.16,15299.02,55408.73,18485.31,41897.58,1496.9,1267.39,7316.58,4854.31,NA
"311","311",3080.98,2957.78,39053,34036.6,13740.74,19637.03,67370.51,17886.65,43129.63,1496.9,1267.39,10231.33,4854.31,NA
"312","312",3080.98,2957.78,39053,34011.65,15771.03,24423.34,80110.62,20671.04,46688.51,1496.9,1267.39,11123.54,6051.56,NA
"313","313",3080.98,2957.78,39053,39603.8,16498.64,32744.75,80155.33,24140.28,49439.5,1496.9,1267.39,11123.54,5978.32,NA
"314","314",3080.98,2957.78,47257.3,40773.99,16738.66,34646.05,80633.63,31501.77,45088.98,1496.9,2365.14,11123.54,4414.53,NA
"315","315",3080.98,4124.83,61323.89,40930.43,18814.35,32679.85,80633.63,30188.14,42832.58,1496.9,2365.14,11223.49,4414.53,NA
"316","316",3080.98,8987.19,64363.44,48972.75,19539.42,42761.87,93765.78,34003.11,42832.58,1496.9,7318.23,16035.6,4992.59,NA
"317","317",3080.98,9789.34,74135.66,52236.79,24846.98,41698.18,93993.41,33492.16,50157,3662.12,7850.39,15953.25,5242.35,NA
"318","318",5046.14,12951.44,74135.66,57028.08,30219.66,43065.72,104394.3,37348.93,46508.01,4015.74,9975.09,15953.25,6174.25,NA
"319","319",5046.14,14310.39,82954.01,65566.15,31945.45,57742.66,106824.36,37348.93,44129.3,11137.85,10622.36,16577.17,12016.6,NA
"320","320",8364.41,14310.39,79673.14,88033.1,43577.03,72787.04,110244.09,41744.98,44129.3,42116.7,14308.04,17038.66,14311.95,NA
"321","321",40594.96,25031.25,81418.9,107284.78,42912.42,70538.9,118251.54,51667.25,24107.92,42116.7,22954.65,17391.91,20669.14,NA
"322","322",40594.96,24353.05,87815.1,126151.4,42975.9,77202.45,137567.13,61780.34,21663.78,56976.17,22970.59,19461.72,20773.17,NA
"323","323",45455.08,36836.74,89910.17,139920.45,49980.42,82127.67,137567.13,64883.68,21663.78,64056.49,24034.35,19364.13,20585.81,NA
"324","324",55561.7,38421.53,108998.58,150295.46,51172.27,86189,168404.18,64883.68,25096.5,64056.49,33756.96,19638.96,18867.52,NA
"325","325",55561.7,38421.53,110295.97,159727.17,51365.63,121559.73,173160.93,98682.44,25943.47,67879.27,41309.7,19638.96,19735.2,NA
"326","326",55561.7,38421.53,117958.73,185689.15,51365.63,137466.31,207071.15,108437.89,33022.08,67879.27,48624.55,24285.78,28209.03,NA
"327","327",55561.7,43640.67,119459.35,191191.63,45528.08,149977.78,209122.56,110959.19,49321.07,67879.27,52585.72,29178.53,27270.13,NA
"328","328",55561.7,43640.67,119459.35,237666.02,45528.08,165064.69,226015.44,110959.19,52816.62,84261.39,53534.31,36109.58,30555.85,NA
"329","329",61737.4,45259.13,126736.94,243241.49,53007.45,185081.12,232919.18,119096.01,70562.1,86227.46,62606.79,39572.53,29764.83,NA
"330","330",65839.79,51056.9,146145.48,243241.49,55891.88,206252.02,256004.91,129002.19,88511.57,86243.82,71111.12,40251.83,43057.36,NA
"331","331",77377.26,51742.69,147485.22,272068.82,59496.91,225123,274553.15,132504.06,86712.81,89988.35,65938.94,59076.52,44325.27,NA
"332","332",77377.26,73286.67,173637.47,295274.91,70228.28,237105.91,271653.55,149574.19,86092.61,89988.35,79537.02,59076.52,45403.72,NA
"333","333",70097.14,51742.69,200655.27,319756.33,85001.36,260674.7,243157.31,160605.02,88572.53,101285.69,92387.72,70517.87,53926.27,NA
"334","334",70097.14,72644.62,227550.68,NA,94393.03,264778.54,241982.14,177010.04,83948.11,109982.66,101303.87,81278.73,54620.06,NA
"335","335",70097.14,39311.5,245706.2,362530.15,86318.71,301492.87,263698.31,161928.43,82749.82,115404.1,109158.48,81756.86,48859.31,NA
"336","336",63698.07,27916.24,279885.27,379105.54,95498.48,299067.12,263698.31,142190.24,82297.62,115404.1,119662.06,83138.05,47710.44,NA
"337","337",70111.96,27916.24,294282.2,379605.25,97752.61,310418.56,263698.31,119376.57,77528.15,115737.26,149502.68,86356.86,55144.97,NA
"338","338",78303.78,27916.24,286105.22,396392.33,101019.39,314296.28,268738.74,115056.84,78720.43,115130.22,149502.68,80113.33,57148.76,NA
"339","339",80911.67,27916.24,295447.73,413573.05,122254.22,306697.01,285539.31,130414.01,85563.3,173939.53,161052.07,77868.71,58585.23,NA
"340","340",99899.2,73508.75,320940.51,391202.39,129609.69,308542.73,303069.22,127375.2,82953.52,173939.53,184739.99,91076.64,68806.07,NA
"341","341",98517.06,39832.39,321321.96,391723.14,144658.82,319422.25,330459.34,127375.2,82953.52,174398.07,189210.22,84664.73,76398.17,NA
"342","342",99521.89,39832.39,364987.37,352631.66,141721.3,312490.47,313558.23,108859.14,89887.24,174398.07,189210.22,86377.15,82425.23,NA
"343","343",97628.23,40445.58,379171.46,359759.62,146338.22,309143.38,333149,116876.77,92740.2,180317.35,179256.28,95648.03,98298.99,NA
"344","344",101517.26,42043.8,371878.18,305985.86,155713.17,304275.29,346605.93,118535.79,103354.14,206155.11,181050.1,100221.49,112632.1,NA
"345","345",117215.71,41185.3,361914.93,285101.56,160765.85,286152.47,346605.93,117287.83,111698.5,207491.89,181050.1,100221.49,117404.7,NA
"346","346",147127.95,41185.3,387567.22,297474.22,175329.55,281807.24,405186.49,117287.83,133923.85,211556.51,241712.29,116706.06,144200.26,NA
"347","347",186834.34,54836.47,403055.33,315171.31,179156.52,292227.63,415122.21,161392.62,157112.97,287108.35,237519.33,123972.77,154256.87,NA
"348","348",205872.86,54836.47,340109.44,332997.63,172034.63,284506.95,449905.53,191553.5,183395.06,292268.3,227611.21,128315.19,169443.62,NA
"349","349",228776.33,93339.77,328137.18,377219.87,178180.86,314078.5,422016.52,210313.2,176250.42,292268.3,229038.65,128691.1,194756.56,NA
"350","350",231896.69,104911.68,283439.47,395501.59,219385.08,324302.5,422016.52,225193.58,176928.52,292268.3,229038.65,128302.72,226652.03,NA
"351","351",220563.18,130216.9,283439.47,418279.7,217521.48,339766.33,435477.88,273649.5,205509.44,319921.43,197806.85,134707.42,242035.31,NA
"352","352",236552.3,139148.8,282552.3,440157.68,217121.93,407482.19,471035.05,278931.71,210629.02,321202.27,194897.24,141424.91,277879.1,NA
"353","353",246956.83,158300.05,281080.78,448459.22,206945.74,403500.55,504678.83,270971.68,219703.88,324445.01,110831.81,134037.42,296662.09,NA
"354","354",246956.83,188824.83,306900.84,449886.25,198835.58,422804.08,501062.36,271497.83,228709.43,335851.53,106775.48,125132.24,321977.16,NA
"355","355",246956.83,199429.32,324044.5,484306.37,201747.29,425212.75,572242.96,271497.83,231795.33,338204.35,118988.96,120512.76,333895.5,NA
"356","356",246956.83,237183.92,348857.21,498409.63,219968.61,451050.11,572490.17,271302.32,228924.1,342969.78,125763.79,124737.48,332815.45,NA
"357","357",246956.83,264993.12,338247,467153.76,242166.03,479728.9,455721.92,271302.32,260236.21,357560.4,216541.89,126044.53,358321.6,NA
"358","358",328230.16,264993.12,331875.28,450874.97,245305.17,477425.6,456513.03,360843.28,264203.59,366693.97,225340.2,129768.92,385824.45,NA
"359","359",349113.34,315117.69,329554.92,443578.41,258786.66,497415.76,512553.42,361391.68,264203.59,366693.97,224235.77,130151.79,392124.46,NA
"360","360",379096.73,367400.89,342288.52,450544.16,289146.58,552969.82,512553.42,365633.63,269224.55,366693.97,209059.67,134343.32,406564.46,NA
"361","361",379096.73,369589.41,388001.4,461132.96,320340.62,567184.29,554517.24,372815.61,288111.54,366693.97,217568.65,137900.28,423982.36,NA
"362","362",435221.45,373942.26,437056.01,496325.11,356497.12,589305.34,566469.84,384710.4,287426.09,366693.97,221782.94,146525.48,421189.95,NA
"363","363",468439.18,373942.26,481082.9,495459.45,403847.71,592273.87,589407.08,414836.27,263136.45,370586.59,215217.42,150938.1,436282.41,NA
"364","364",468439.18,373942.26,493382.99,499487.53,436977.87,647986.3,589407.08,413435.51,255750.75,369258.42,238646.61,164950.11,441151.02,NA
"1091","365",NA,NA,538142.1,NA,479498.35,676181.44,589407.08,412884.09,255710.56,373593.88,239436.65,194349.94,458757.94,NA
"2522","366",NA,NA,NA,NA,NA,NA,691719.01,NA,NA,NA,225928.4,NA,NA,NA
