"","Day","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"225","225",294406.16,306750.89,215255.59,244260.97,131843.6,355830.82,324464.78,154397.28,280037.65,309214.63,178263.29,226102.45,123106.34,NA
"226","226",322739.41,316154.97,215255.59,226924.68,126907.49,371146.87,278367.05,147102.72,280809.55,252465.14,175912.75,208101.54,110241.72,NA
"227","227",332862.24,316154.97,228197.09,226091.09,123094.07,390840.68,326069.65,154141.45,280844.48,252592.66,175912.75,190128.6,108270.05,NA
"228","228",323624.78,308560.1,205483.19,223528.97,117734.2,386950.26,266354.27,148096.87,266842.78,258590.16,210174.76,188856.93,102830.58,NA
"229","229",290151.24,310069.56,207762.37,218547.73,117155.64,386846.94,260981.07,152440.56,252573.84,256451.55,209041.72,177849.3,81584.74,NA
"230","230",290151.24,298021.31,207762.37,216760.02,111060.2,377902.62,272200.36,151305.79,251200.16,251416.9,188824.51,176461.91,76354.05,NA
"231","231",285572.42,298021.31,195056.19,204581.67,140094.24,337514.97,274039.62,149613.09,269786.75,220999.2,166367.88,195466.41,72397.94,NA
"232","232",283489.21,318993.83,173568.85,217677.05,151728.07,322976.82,272915.19,147996.32,248798.7,212840.3,164384.78,196242.63,80470.71,NA
"233","233",278419.35,332204.08,170980.21,217359.36,133908.12,299527.24,259493.67,125832.99,254241.67,221390.61,158633.71,184581.9,76852.12,NA
"234","234",271738.08,335975.56,185488.42,215080.25,126984.03,297825.26,257934.25,124174.76,234868.71,203161.94,159575.16,184397.69,74863.93,NA
"235","235",213816.32,334622.28,185130.53,197527.68,131427.08,304250.09,308510.65,123005.55,244822.62,205106.93,170953.3,172351.3,72538.13,NA
"236","236",214957.69,330145.39,167834.33,182117.86,130323.65,285296.07,303889.9,136863.41,246278.42,201896.66,182712.89,191785.4,76768.85,NA
"237","237",214957.69,330145.39,161460.83,182726.35,126196.97,267242.85,309657.58,143105.05,245829.71,196250.33,176571.28,190447.96,77074.72,NA
"238","238",217655.95,346607.36,162166.86,172291.67,153461.95,271065.47,287782.2,143105.05,243435.57,190629.36,169396.52,172025.52,74608.43,NA
"239","239",219901.88,348869.33,158697.38,160488.46,170441.28,277933.96,261666.5,143229.02,243299.37,192497.28,140815.54,179888.35,77631.98,NA
"240","240",191598.66,342669.72,161803.6,165525.49,156927.71,285654.59,257848.81,137443.01,237961.9,207476.07,120255.66,165881.8,83899.01,NA
"241","241",201056.61,332635.13,122003.25,191305.76,160028.46,276931.73,251722.67,136815.29,NA,195908.22,147492.92,155216.17,80929.45,NA
"242","242",201056.61,345964.85,114077.22,186678.82,169044.75,286118.61,199601.27,127641.63,214362.27,187318.75,125488.45,134633.62,69799.18,NA
"243","243",193076.66,344052.4,127181.07,NA,169775.43,274952.66,198211.86,120873.51,214352.74,168667.08,112358.66,149629.11,55818.35,NA
"244","244",193076.66,288222.81,125282.99,160233.99,162118.25,277060.88,207789.14,121348.19,216699.27,168299.69,112358.66,142702.16,79706.37,NA
"245","245",190536.76,341917.96,113087.21,166188.14,168066.87,292955.97,212751.82,121909.89,216519.85,156702.56,145945.06,156507.44,80599.79,NA
"246","246",180221.68,341917.96,117019.9,209278.83,162961.76,280853.11,219179.21,127410.4,215741.57,155426.07,157914.28,156812.44,77203.72,NA
"247","247",186573.36,335405.25,98235.22,212282.69,150441.79,284852.63,215311.12,121046.27,204113.05,151299.83,158466.17,137503.14,61893.5,NA
"248","248",181171.21,334523.8,142648.5,202626.94,146652.68,276525.13,220062.41,123211.13,201458.8,175839.84,150837.69,109529.79,69325.6,NA
"249","249",182545.78,332709.07,142648.5,198290.47,146250.3,263724.09,218725.25,131940.95,201458.8,179286.17,182351.92,116359.9,80150.64,NA
"250","250",194524.02,325453.71,132860.13,197085.9,146250.3,256516.39,NA,146625.3,181049.96,158434.82,177319.94,119126.19,80767.19,NA
"251","251",194524.02,315125.08,144402.83,215131.94,139736.1,266987.77,227477.89,143547.53,176884.15,183997.88,153896.71,116132.41,64663.86,NA
"252","252",201045.95,315125.08,144402.83,217991.21,142483.28,262901.36,NA,138445.38,162018.48,196634.36,165717.45,82434.3,64841.96,NA
"253","253",206216.84,322017.02,166344.09,209119.2,172459.28,251737.82,262817.46,142819.42,196504.7,195798.49,162089.75,92642.27,81802.94,NA
"254","254",197998.64,324788.82,195434.89,206577.55,179730.87,251807.04,264732.61,142098.98,190316.07,195798.49,161930.6,107969.02,72409.5,NA
"255","255",199379.83,327780.96,167981.78,207627.15,176780.93,258794.15,264780.86,138904.98,199734.17,222061.38,161930.6,108870.65,74407.35,NA
"256","256",207019.22,325024.69,157222.43,223706.5,172268.28,262403.06,260294.81,132747.93,200940.83,220893.11,159763.2,109516.98,64821.96,NA
"257","257",216128.65,319271.49,154802.89,228557.44,162580.69,261068.7,265652.94,136595.9,194174.33,220893.11,156701.05,122812.12,63696.89,NA
"258","258",218136.52,324395.4,153579.43,223619.56,157023.71,265687.23,265652.94,132982.94,209863.88,216370.72,166068.96,124021.95,68842.24,NA
"259","259",200933.39,329642.51,147611.72,233493.15,161692.15,270792.53,258349.22,126680.17,220447.27,239370.12,152495.88,94107.62,83222.5,NA
"260","260",203360.13,333181.11,140238.25,225372.86,169638.31,289358.26,253367.66,113970.87,213914.1,236706.6,161198.81,90072.36,76544.83,NA
"261","261",201476.06,322603.79,132245.68,225260.57,156259.95,306757.01,271485.68,115196.44,215750.06,243077.57,149849.45,87454.28,73057.49,NA
"262","262",256090.26,333753,132245.68,250157.9,157733.91,306581.62,267183.61,173974.03,210189.78,243077.57,156421.6,78901.87,68731.98,NA
"263","263",256090.26,339696.71,132245.68,252898.52,164142.89,303149.37,256812.4,184130.75,241283.19,230485.3,154665.49,93922.71,89204.8,NA
"264","264",256090.26,336387.57,115472.64,237317.75,165323.43,298828.11,256333.33,169125.35,241881.94,237815.15,187541.17,109174.39,88708.49,NA
"265","265",258646.8,336387.57,106910.25,226210.01,163675.79,285584.21,258191.32,151929.05,253712.97,237815.15,173365.32,112957.74,89839.58,NA
"266","266",240531.61,338474.95,106910.25,223993.67,170999.59,267137.75,257590.05,168471.5,260809.58,243859.33,171109.1,110119.82,100959.44,NA
"267","267",259317.31,336952.2,107594.59,222676.53,179892.79,273422.23,260630,171156.14,257227.9,257471.16,190978.48,108667.44,100393.23,NA
"268","268",291243.18,335161.49,107594.59,238810.24,186205.34,278192.24,262125.6,165659.3,265479.39,256418.33,196629.83,111111.36,117858.04,NA
"269","269",293781.01,339719.92,137659.82,236952.41,186205.34,280959.67,323565.22,190953.29,257324.03,257867.52,191589.16,110622.72,166671.9,NA
"270","270",318186.35,339719.92,134670.07,234742.23,213038.13,275365.31,316876.65,165310.59,258515.15,256147.26,198143.43,127436.46,181843.17,NA
"271","271",314815.75,357651.61,137038.62,251637.65,213038.13,275175.84,331491.88,166345.45,261317.57,256213.04,194461.61,118294.99,198239.96,NA
"272","272",314815.75,353210.32,137038.62,250441.85,221336.02,274030.16,328379.47,163197.02,249302.33,253234.94,194461.61,123990.62,229715.22,NA
"273","273",301941.89,353210.32,130678.39,NA,230655.79,280178.53,322787.47,171306.26,264687.62,256732.92,194461.61,134724.42,242189.84,NA
"274","274",299022.2,353210.32,133482.75,253009.46,230817.35,290827.45,326109.69,189398.35,270397.96,331138.06,189411.44,135474.15,242435.62,NA
"275","275",277170.51,353210.32,135621.82,255799.07,240091.85,291319.37,335929.94,188945.97,301060.93,339660.63,204233.24,132668.98,254984.92,NA
"276","276",284307.42,374032.64,136812.21,254340.76,260492.67,299192.7,353231.64,176368.98,302815.83,357992.57,220079.48,135143.57,251029.38,NA
"277","277",284307.42,396368.36,197031.69,258394.07,261210.37,309221.28,338102.91,184016.1,296342.83,370565.01,226304.95,131819.52,263777.69,NA
"278","278",316062.51,404375.97,197031.69,277039.67,260330.18,293731.64,334475.22,184237.09,276253.89,381688.42,245961.89,122892.65,284027.85,NA
"279","279",277879.81,409818.78,197031.69,304705.81,258812.24,280487.47,338097.43,225314.27,291633.44,388800.72,247652.07,134812.81,282486.73,NA
"280","280",277879.81,414576.32,284840.35,304705.81,251089.85,280614.25,336803.17,218098.58,311749.79,382272.25,266631.76,148524.7,302799.22,NA
"281","281",277879.81,414576.32,283376.53,311216.88,241183.86,314793.3,380987.24,218098.58,348954.43,353765.43,260760.23,157569.74,299603.16,NA
"282","282",277879.81,400746.83,291497.85,322609.16,266719.24,324522.6,368868.02,204036.61,346102.2,346143.31,266804.59,176084.49,300431.89,NA
"283","283",279586.24,417240.66,291497.85,378036.44,287382.54,324522.6,351038.62,238187.35,354953.69,340954.12,271451.06,195787.16,316066.6,NA
"284","284",342740.49,423939.45,306847.08,378443.59,294389.64,316046.87,358856.7,262665.18,369592.02,333796.37,269893.89,199948.22,331303.86,NA
"285","285",342740.49,423939.45,306612.95,372979.54,294389.64,313853.82,365807.05,287439.38,374318.54,343251.98,270178.64,240938.23,337395.2,NA
"286","286",357078.35,423333.8,291243.25,379386.89,293723.59,338500.68,382838.21,327990.17,400384.32,362953.09,296094.37,240938.23,326515.55,NA
"287","287",302436.53,429720.48,292906.18,379386.89,301187.19,352441.22,385366.08,346551.98,379064.74,365992.68,285437.17,230936.38,306044.28,NA
"288","288",307277.9,431989.01,292576.02,383740.28,302237.58,347320.61,385928.05,346551.98,393922.97,377223.8,285437.17,212483.31,302262.65,NA
"289","289",317509.98,446005.72,292576.02,400565.74,318698.31,346423.72,382010.85,337206.75,394132.62,377476.69,283690.65,218858.65,295241.34,NA
"290","290",324512.96,446005.72,323155.02,396196.28,322558.46,367811.33,440885.32,357070.89,NA,404860.04,346395.43,205855.31,309656.5,NA
"291","291",369481.13,446005.72,350519.42,397611.02,325066.69,370610.09,452213.25,354047.79,407195.69,421127.48,339284.08,207240.4,323102.74,NA
"292","292",381937.98,446005.72,350519.42,422008.4,346824.03,368897.95,456517.44,354047.79,405666.12,421179.59,341494.44,227036.67,333641.09,NA
"293","293",381937.98,446005.72,337801.55,428265.58,350674.99,385530.28,493844.34,354047.79,NA,414332.55,341675.64,234175.17,329207.19,NA
"294","294",381937.98,446005.72,328862.11,400811.11,332211.5,384419.02,508675.4,361765.33,NA,419447.93,373733.91,246639.83,319852.02,NA
"295","295",381937.98,446005.72,327375.49,411143.15,330270.34,388773.23,508675.4,400434.94,395934.21,427700.09,380617.91,243446.97,321804.56,NA
"296","296",381937.98,459155.06,328108.85,416656.37,322485.65,394310.63,508110.77,398562.77,399390.03,426858.27,375697.66,234687.1,322842.47,NA
"297","297",381937.98,459155.06,344749.53,412025.54,316809.72,398786.39,483420.34,400798.71,410919.66,430467.33,350316.82,243592.52,326268.9,NA
"298","298",388816.66,459155.06,346387.95,415153.78,310668.99,408547.9,495195.22,402610.97,390963.14,430467.33,351326.27,253491.64,313666.56,NA
"299","299",389881.67,459155.06,339306.93,454821.88,320057.94,417017.77,499220.13,431595.76,386517.97,480801.26,351743.5,263260.85,314993.13,NA
"300","300",397554.34,468284.07,336794.33,457776.99,337304.53,428895.22,523420.9,449088.82,389006.56,487645.86,351743.5,270371.02,321923.22,NA
"301","301",397554.34,433619.86,349955.78,446063.36,344410.41,433166.93,497757.23,434686.71,392606.15,492518.97,343450.78,280221.68,335579.04,NA
"302","302",401709.1,433619.86,359586.76,449368.48,350204.8,436551.38,487214.43,429692.34,399049.54,482555.79,343450.78,288015.17,341038.25,NA
"303","303",407753.47,429159.63,382460.05,449694.75,355408.87,427381.77,497001.33,426012.56,411327.45,480439.74,320455.98,324955.96,341896.85,NA
"304","304",407753.47,443558.78,393121.65,NA,362832.65,427794.99,503450.01,441261.99,432875.33,484582.57,317193.36,311020.2,341543.13,NA
"305","305",445478.18,426195.81,407922.17,480843.71,368441.59,428220.55,515544.19,446448.11,446533.5,499087.52,319982.51,306073.01,341127.11,NA
"306","306",445478.18,438885.73,414058.25,455542.29,397107.03,435214.29,492142.95,447797.19,447008.32,489557.77,322440.79,332876.73,349782.51,NA
"307","307",445478.18,443688.67,398167.08,465570.16,400126.06,445336.44,457415.48,451281.52,470982.17,489557.77,334649.17,NA,344943.04,NA
"308","308",445478.18,447057.23,395824.74,444956.54,395077.24,448025.74,458848.01,479979.61,476185.03,486197.46,328033.7,NA,340709.16,NA
"309","309",456352.96,447057.23,392770.52,450993.92,394365.07,478710.41,483986.69,464997.43,476093.44,486011.29,350118.23,348282.6,343258.21,NA
"310","310",431289.63,463276.67,392770.52,471219.28,405137.46,476303.96,493703.45,460027.08,477515,483481.25,376147.13,352365.52,335751.62,NA
"311","311",431289.63,490481.13,393593.42,448732.6,413220.44,476224.49,477559.09,460027.08,479569.2,520690.21,373550.16,352429.12,331328.86,NA
"312","312",415072.64,489759.36,393593.42,437429.75,427883.83,443093.27,485886.91,507365.83,468700.78,512017.56,429482.92,336938.09,329501.55,NA
"313","313",415072.64,489759.36,393593.42,458708.75,419794.29,443664.67,513091.41,512720.77,475370.84,520253.66,413108.71,323563.67,335780.84,NA
"314","314",438384.95,491724.27,410249.06,474445.85,425665.67,418278.22,518717.27,538995.52,459681.09,527642.3,401715.13,316808.39,334242.64,NA
"315","315",438836.94,491724.27,408984.91,438952.92,427040.48,424879.39,537797.76,542694.36,524605.18,527728.98,370751.62,329697.62,337690.95,NA
"316","316",438836.94,516269.33,402943.32,466280.96,434901.72,427636.61,512760.73,565364.67,508762.16,527728.98,363808.28,358514.98,349743.05,NA
"317","317",443835.87,518886,423588.86,483554.59,458689.26,421425.3,506273.56,542319.22,497000.1,535461.15,361664.87,371025.61,360289.33,NA
"318","318",442062.94,513912.09,443404.06,476337.85,451038.67,423206.27,544738.26,561659.44,468402.52,532596.61,367740.9,387970.86,367292.06,NA
"319","319",442062.94,527574.82,446507.2,471859.54,452286.32,430621.85,542383.93,548894.83,469679.28,550602.42,357708.34,366016.3,369219.55,NA
"320","320",464547.83,533945.72,456752.37,497822.62,464064.35,475769.71,540267.15,575747.46,503723.14,533308.51,360247.1,363530.07,378273.34,NA
"321","321",494690.86,530936.09,457591.61,511054.42,457543.33,470729.6,549172.16,588509.78,501252.46,533308.51,390592.92,394493.75,377600.24,NA
"322","322",494690.86,527353.34,465147.39,511702.38,468250.61,471180,569183.75,592822.96,520936.2,537002.68,381691.12,393454.71,373004.23,NA
"323","323",494690.86,565295.95,477329.8,516007.58,457686.26,464269.34,579279.21,619383.3,550851.54,539707.76,373115.42,378757.22,374974.41,NA
"324","324",494690.86,546284.19,503238.7,509205.43,466046.47,462728.02,555461.67,619993.12,549614.5,539707.76,364539.23,368843.41,395865.39,NA
"325","325",491161.49,546284.19,494193.88,524180.83,467773.19,472980.78,528043.25,664885.5,554083.6,585573.5,418885.82,380752.69,421462.83,NA
"326","326",491161.49,546284.19,509897.49,518199.76,484026.66,483067.18,531810.89,632899.18,542171.96,609968.95,394786.55,384711.1,427897.39,NA
"327","327",509909.58,589509.03,521619.41,522969.52,495602.37,482164.34,527106.1,632175.33,531934.98,609968.95,394116.8,391141.28,453657.35,NA
"328","328",497340.59,589509.03,521619.41,527665.84,487002.38,500255.08,542627.69,633548.84,530528.83,609968.95,397385.34,408276.39,484798.3,NA
"329","329",489455.06,589509.03,518018.27,507253.21,512925.98,507326.28,534985.67,659702.66,561219.47,609968.95,419400.9,414638.23,502800.26,NA
"330","330",499282.67,567287.9,516603.58,505041.19,497767.74,508138.86,509265.17,665741.83,537294.56,609968.95,449290.69,435893.81,521461.16,NA
"331","331",509897.91,560245.64,517658.49,531784.42,511829.87,538105.68,495881.07,665584.27,531108.87,609906.04,416160.28,460384.29,540179.2,NA
"332","332",509897.91,619332.15,530116.76,533919.69,518440.63,529481.17,509907.86,668345,566677.24,609906.04,434925.39,475790.18,512504.16,NA
"333","333",511605.34,560245.64,519682.84,514203.98,533100,520805.87,502195.27,651101.27,585803.75,609906.04,431005.32,498211.82,504006.53,NA
"334","334",511605.34,618843.79,511594.02,NA,540670.42,520553.4,491534.65,672542.54,549736.89,606951.45,434402.16,512025.04,490438.79,NA
"335","335",525230.28,553416.08,512755.67,540220.62,550553.37,534182.55,506643.92,649493.68,566350.96,630328.82,434253.74,510085.31,462519.98,NA
"336","336",510739.64,541176.3,509233.17,547139.98,564765.13,526923.57,553254.84,644887.91,526931.25,630328.82,429604.17,496080.3,465453.45,NA
"337","337",517376.37,541176.3,512344.24,540741.16,576216.55,545351.23,564902.39,632277.9,517068.49,625404.68,465319.29,501714.66,471773.7,NA
"338","338",491773.13,541176.3,528805.48,525682.94,571244.22,548863.78,528779.31,618676.37,517068.49,642551.98,462847.76,516572.64,475219.52,NA
"339","339",484953.5,541176.3,553531.55,513011.24,596844.76,542809.18,529098.64,674681.6,480313.53,687371.39,459721.13,523949.34,466063.86,NA
"340","340",487017.99,638567.2,554596.52,495632.73,591273.66,552677.22,526962.11,692511.31,480519.14,716398.65,459721.13,508006.15,489652.21,NA
"341","341",485412.62,488046.79,561631.12,495792.09,607090.5,551858.94,558667.56,704309.79,499979.43,716398.65,509146.58,534297.77,500130.73,NA
"342","342",485412.62,479113.16,561899.06,496054.86,612070.95,568646.27,541099.75,713984.89,511580.33,681228.57,519025.16,555287.46,499295.73,NA
"343","343",488340.52,487675.74,541857.54,487363.35,613398.28,571069.68,533126.86,685503.54,526905.15,605834.02,515252.32,567273.86,509136.49,NA
"344","344",502044.25,487675.74,550897.01,478471.39,623592.74,565315.22,541747.99,682032.29,514272.89,605834.02,517632.83,562858.71,514792.03,NA
"345","345",502044.25,488595.11,560255.35,471778.61,618207.78,563386.51,560312.77,668088.33,522826.88,591979.22,514272.58,580915.17,512749.17,NA
"346","346",508444.65,488595.11,546659.32,492763.27,621200.38,571474.5,637678.07,657369.28,527526.02,571337.32,527830.14,565031.98,515329.6,NA
"347","347",506149.15,488595.11,534806.01,484296.56,627429.56,562044.69,602843.15,634811.46,527526.02,599586.82,514072.43,517380.35,506867.13,NA
"348","348",506149.15,488595.11,534908.34,476611.59,643189.18,547415.26,600549.65,679473.76,522144.83,599586.82,494089.47,523004.58,505722.58,NA
"349","349",506149.15,571915.67,513259.54,483436.47,630626.65,551154.3,608692.06,663848.43,511902.85,600821.72,492215.89,509136.56,505670.45,NA
"350","350",537694.41,549203.1,504194.62,509474.94,654585.08,563694.38,622678.56,655810.85,530583.91,600821.72,484920.41,525298.82,494690.19,NA
"351","351",540616.45,572213.99,484621.85,514410.2,670775.69,571622.19,622678.56,647819.09,541979.48,598635.2,473503.35,525363.4,495014.44,NA
"352","352",550547.08,572213.99,485980.71,527828.98,668541.45,579199.33,619777.1,671525.33,523544.83,598635.2,468081.75,516367.87,482975.65,NA
"353","353",564912.92,575952.46,498859.97,542164.09,607502.9,568245.12,604686.91,666338.21,548008.18,607063.37,466248.07,514058.69,476890.69,NA
"354","354",564912.92,604028.69,492327.34,544817.86,587771.18,591244.32,607671.97,640629.86,536289.82,619122.56,477155,508138.86,467225.47,NA
"355","355",564912.92,608341.13,489252.34,571153.43,578978.49,584287.78,655815.57,617465.63,552137.34,619122.56,487543.74,531334.69,474870.1,NA
"356","356",564912.92,608323.26,507540.14,578153.9,579646.54,589995.92,625370.24,578788.59,543384.95,613572.96,489926.04,551477.45,483786.33,NA
"357","357",564912.92,608323.26,526839.72,560790.34,601184.03,591650.57,623063.31,589852.68,531731.57,608388.41,526288.92,537216.81,510653.75,NA
"358","358",617197.4,608323.26,540834.38,566939.83,606632.81,584585.33,597096.37,573435.73,539776.12,586444.64,564974.24,541090.49,536613.99,NA
"359","359",602701.09,608323.26,545849.92,503404.6,600289.68,582027.94,585082.7,556092.28,546827.83,568081.28,558440.67,535071.74,530625.28,NA
"360","360",590047.42,663747.55,476606.56,504678.89,618964.04,608016.86,592383.9,562003.73,584295.34,568081.28,544240.13,529873.53,513413.77,NA
"361","361",590047.42,668118.44,467374.39,511113.28,613424.99,606813.18,579854.67,582783.85,593655.11,568081.28,548492.01,529831.15,515860.4,NA
"362","362",569155.8,663383.79,504483.91,531925.75,615600.54,607688.23,576933.05,587465.66,622069.58,579174.18,548492.01,529831.15,510965.29,NA
"363","363",572304.6,663383.79,519584.24,535819.01,592431.84,604132.35,600162.75,584198.56,587359.39,579174.18,520663.25,548221.24,506865.61,NA
"364","364",572304.6,666134.91,525330.59,545506.5,564738.18,591302.38,615084.23,572405.72,576369.92,570628.41,500247.41,554292.21,510340.54,NA
"1091","365",NA,NA,550273.25,NA,605465.84,610529.37,629239.78,565085.47,619028.6,557953.54,497274.61,555757.06,522008.79,NA
"2522","366",NA,NA,NA,NA,NA,NA,582516.64,NA,NA,NA,470404.66,NA,NA,NA
