"","Day","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"202","202",16440.51,49639.31,107229.87,76395.48,17689.72,53668.32,1190.98,17.78,90552.69,47976.19,35.41,74650.41,8339.29,NA
"203","203",15662.29,41688.85,96240.3,74249.02,17654.44,56197.76,2006.46,17.78,90552.69,49476.43,35.41,74650.41,7879.99,NA
"204","204",16075.78,NA,95926.62,72440.69,9042.33,56197.76,1794.98,17.78,86296.99,46113.47,35.41,73553.97,4152.43,NA
"205","205",16075.78,38871.01,93029.02,66084.8,8374.85,50830.49,1686.09,17.78,82244.86,43836.59,35.41,73147.32,4243.65,NA
"206","206",16437.78,38345.66,93029.02,64517.34,8374.85,40038.48,1686.09,17.78,79847.21,43836.59,35.41,73120.3,2639.55,NA
"207","207",16437.78,38345.66,79412.42,61640.95,5669.71,43651.93,163.18,17.78,79847.21,48954.6,35.41,74351.79,2351.02,NA
"208","208",16546.4,38449.55,74997.04,60029.8,4838.45,45562.44,18.13,17.78,79847.21,53541.19,35.41,74162.4,3084.89,NA
"209","209",15056.68,38449.55,76062.83,61291.71,3378.71,49917.57,18.13,17.78,77126.81,53541.12,35.41,75892.23,812.39,NA
"210","210",15056.68,20560.71,70745.72,59654.42,904.66,49628.82,18.13,17.78,76676.4,54678.95,35.41,74412.73,612.95,NA
"211","211",15039.63,20777.96,70747.03,59762.48,851.63,32080.92,18.13,17.78,83936.98,54064.94,35.41,71741.41,525.46,NA
"212","212",14075.61,23702.58,70044.5,NA,851.63,14087.7,18.13,17.78,92367.24,39571.05,179.86,63721.78,525.46,NA
"213","213",13174.26,23702.58,70044.5,57669.39,1377.56,20539.22,18.13,17.78,85798.43,36340.9,144.45,66530.23,362.59,NA
"214","214",13354.68,18950.71,70044.5,57669.39,2411.24,20882.29,18.13,17.78,94618.03,32425.65,0,65882.53,144.92,NA
"215","215",11546.67,18950.71,70044.5,52457.53,2683.24,20846.32,18.13,17.78,96121.28,28780.26,0,69901.88,144.92,NA
"216","216",11546.67,18950.71,56693.89,61580.32,3825.73,18242.11,18.13,17.78,90291.39,26500.3,0,72649.18,144.92,NA
"217","217",12138.12,18950.71,56693.89,61580.32,3825.73,18242.11,18.13,17.78,94317.2,26012.21,0,77927.59,144.92,NA
"218","218",12138.12,16258.72,59378.46,68216.36,4715.42,18153.92,18.13,17.78,97716.84,23235.46,0,70409.27,144.92,NA
"219","219",12138.12,16258.72,59378.46,76525.79,4715.42,21108.4,18.13,17.78,97484.5,23235.46,0,70069.3,144.92,NA
"220","220",12138.12,15807.21,56827.07,73115.99,4624.69,18814.28,18.13,17.78,96613.31,23216.4,0,70600.54,144.92,NA
"221","221",12138.12,15435.38,74019.94,71508.33,3699.76,16266.79,18.13,17.78,96613.31,22582.22,0,48363.82,144.92,NA
"222","222",12138.12,15435.38,73387.53,69865.23,4098.57,17283.45,18.13,17.78,99590.94,22582.22,0,48346.56,144.92,NA
"223","223",5041.57,15996.08,73387.53,78390.99,2121.25,12581.66,18.13,17.78,107644.98,22510.01,0,60000.72,144.92,NA
"224","224",5041.57,17907.12,64615.44,74269.11,2683.72,12131.76,18.13,0,113431.98,22510.01,0,50402.43,144.92,NA
"225","225",5041.57,15921.42,63181.82,74002.05,3337.01,12131.76,18.13,0,112154.51,22528.12,0,48543.11,144.92,NA
"226","226",5041.57,17323.88,62488.41,70553.01,3101.24,10522.17,18.13,0,110362.85,23510.31,0,46407.89,144.92,NA
"227","227",5041.57,17323.88,56930.52,72193.46,3101.24,11408.64,18.13,0,111609.06,23510.31,0,40271.16,144.92,NA
"228","228",5041.57,15858.63,41305.38,71453.07,2594.18,10956.08,18.13,0,112870.08,22532.72,0,32458.26,144.92,NA
"229","229",5726.17,17229.43,41305.38,67162.15,2594.18,15316.08,18.13,0,109945.21,22532.72,0,32567.16,17.89,NA
"230","230",5726.17,16090.48,40276.26,66113.35,1342.57,14392.78,18.13,0,113727.17,22532.72,0,28994.85,17.89,NA
"231","231",3488.39,16090.48,37232.48,66834.84,0,14483.2,0,0,113727.17,22532.72,0,28451.6,17.89,NA
"232","232",3488.39,15949.13,38025.65,53876.07,0,13576.39,0,0,109260.96,22532.72,0,28631.49,17.89,NA
"233","233",3488.39,15895.99,37137.05,47701.31,0,13576.39,0,0,123796.72,10113.79,0,33482.1,17.89,NA
"234","234",3488.39,18656.32,37137.05,47014.48,90.68,15745.15,0,0,131186.19,11433,0,33482.1,17.89,NA
"235","235",2586.36,17997.92,35492.66,47014.48,90.68,16269.47,0,0,137209.84,2278.71,0,48025.41,17.89,NA
"236","236",3221.7,18773.72,34697.07,43044.15,163.23,11474.95,0,0,131579.36,2278.71,0,46450.97,17.89,NA
"237","237",3221.7,18773.72,36040.18,38098.17,36.26,10334.19,0,0,137257.92,2278.71,0,47082.2,17.89,NA
"238","238",4382.75,15814.61,34338.85,38098.17,344.63,5325.93,0,0,143656.47,2278.71,0,46689.07,17.89,NA
"239","239",4382.75,12691.61,37035.7,36382.96,1414.27,8562.06,0,0,151564.6,539.04,0,46145.84,17.89,NA
"240","240",3947.26,11066.04,40140.12,34095.43,2211.68,6917.25,0,0,146158.25,700.8,0,41940.73,17.89,NA
"241","241",3657.66,10036.71,31691.85,44521.87,3951.18,7276.17,0,0,NA,700.8,0,40745.67,17.89,NA
"242","242",3657.66,9656.66,31691.85,45222.39,7846.71,7276.17,0,0,125480.81,700.8,0,40745.67,17.89,NA
"243","243",3657.66,9656.66,31691.85,NA,7846.71,5593.33,0,0,139355.58,18.1,0,24882.39,17.89,NA
"244","244",3657.66,11061.1,31691.85,40783.24,7846.71,7293.19,0,0,137332.85,18.1,0,16637.79,0,NA
"245","245",2811.09,13150.58,28675.85,40783.24,9152.85,6624.27,0,0,134620.58,126.43,0,21112.9,0,NA
"246","246",2811.09,13133.25,25951.88,36715.02,14816.96,6624.27,0,0,130385.87,126.43,216.72,26146.53,0,NA
"247","247",2811.09,10765.76,19547.16,31995.34,14816.96,6624.27,0,0,129923.98,126.43,216.72,25044.51,0,NA
"248","248",2811.09,10765.76,19547.16,24682.56,14816.96,3094.44,0,0,121207.83,18.1,216.72,11980.75,0,NA
"249","249",5207.05,10765.76,13806.56,26054.8,16807.1,3094.44,0,0,126097.69,18.1,216.72,11437.51,0,NA
"250","250",5207.05,6714.73,16718.39,28546.83,18870.52,1122.45,NA,0,124698.88,18.1,216.72,23413.08,0,NA
"251","251",5207.05,5882.44,15596.92,32341.96,18870.52,217.52,0,0,127133.39,18.1,216.72,23122.53,0,NA
"252","252",6785.91,5882.44,15596.92,31834.18,29093.32,217.52,NA,0,130065.27,18.1,216.72,8283.59,0,NA
"253","253",7202.97,5737.32,15596.92,30320.22,33903.74,144.94,0,0,138162.35,18.1,0,3840.74,0,NA
"254","254",7202.97,7383.81,33890.83,31329.67,39658.14,144.94,0,0,139661.71,18.1,0,4312.65,0,NA
"255","255",7202.97,7419.96,32198.05,32489.6,44842.69,144.94,0,0,142335.65,18.1,0,2498.75,0,NA
"256","256",7202.97,7419.96,29041.12,33592.68,49535.08,144.94,0,0,141541.53,18.1,0,3116.18,0,NA
"257","257",7202.97,7419.96,34932.63,31298.05,49463.05,144.94,0,0,139567.16,18.1,0,2735.13,0,NA
"258","258",7202.97,7419.96,34932.63,30537.63,50694.42,144.94,0,0,127369.2,18.1,0,2535.29,0,NA
"259","259",6385.52,7419.96,34889.68,40847.03,50694.42,90.53,0,0,126353.99,18.1,0,1465.03,0,NA
"260","260",6385.52,7419.96,30044.05,36893.82,41539.5,90.53,0,0,131777.11,18.1,0,1664.15,0,NA
"261","261",6385.52,5049.84,29686.57,33924.84,35027.37,90.53,0,0,127972,18.1,270.84,1954.42,0,NA
"262","262",7255.99,5176.54,37599.63,33906.7,31593.6,90.53,0,0,132741.13,18.1,270.84,2371.97,0,NA
"263","263",7255.99,5176.54,37599.63,28802.35,32426.37,90.53,0,0,137282.78,18.1,270.84,956.02,0,NA
"264","264",7255.99,4850.73,27469.02,28459.36,32426.37,0,0,0,133036.15,18.1,270.84,1120.37,0,NA
"265","265",8290.4,4850.73,29347.41,28441.64,31628.01,0,0,0,132923.78,18.1,270.84,1882.87,0,NA
"266","266",8290.4,4850.73,29347.41,28224.07,25949.21,0,0,0,116344.89,18.1,270.84,2300.26,0,NA
"267","267",8544.38,4850.73,29347.41,27408.97,24011.25,0,0,0,121893.55,1281.71,270.84,5912.2,0,NA
"268","268",22250.9,4850.73,28439.01,27683.15,21675.64,0,0,0,121399.12,1281.71,270.84,6111.88,0,NA
"269","269",22250.9,4850.73,31924.81,21201.68,21078.56,0,0,0,125080.01,343.15,270.84,6111.88,0,NA
"270","270",25024.53,4850.73,28982.41,20820.79,19159.72,0,0,0,125246,343.15,270.84,6111.88,0,NA
"271","271",25804.45,4850.73,29145.33,16531.08,18670.79,0,0,0,116920.28,343.15,270.84,5585.44,0,NA
"272","272",25804.45,4850.73,29145.33,14884.01,28105.69,0,0,0,122966.52,1444.77,270.84,2227.88,0,NA
"273","273",36069.68,4850.73,28407.05,NA,25173.84,0,0,0,130903.34,1444.77,270.84,2010,0,NA
"274","274",43666.1,4850.73,39780.65,14572.37,16390.94,0,0,0,138890.89,1444.77,270.84,2010,0,NA
"275","275",43666.1,4850.73,39815.76,12148.4,21877.41,0,0,0,141000.36,1444.77,270.84,2155.25,0,NA
"276","276",43666.1,4356.17,39815.76,9123.09,20882.65,0,0,0,153070.37,1444.77,270.84,2155.25,0,NA
"277","277",43666.1,4850.73,39815.76,9899.18,20755.71,54.33,0,0,158557.35,1462.83,270.84,2155.25,0,NA
"278","278",43666.1,3580.09,39130.16,10707.26,20755.71,54.33,0,0,163670.02,1462.83,270.84,2445.11,0,NA
"279","279",47721.88,3580.09,39130.16,22531.3,23039.23,54.33,0,0,172474.75,1462.83,270.84,3496.09,0,NA
"280","280",47721.88,3580.09,62171.98,33400.97,21443.54,54.33,0,0,161353.26,1588.63,270.84,3874.09,0,NA
"281","281",47721.88,3580.09,61306.84,32723.31,21443.54,6520.97,0,0,171903.68,1588.63,270.84,5106.29,0,NA
"282","282",51012.39,12933.09,59810.08,32075.1,26582.78,7300.27,0,0,170700.76,1588.63,270.84,11156.55,0,NA
"283","283",51012.39,14446.51,59810.08,38762.41,28917.07,7408.83,0,0,178335.24,1588.63,270.84,19562.2,0,NA
"284","284",73343.46,14012.82,64038.35,39837.84,25471.68,7408.83,0,0,190572.97,1588.63,270.84,25603.25,0,NA
"285","285",73343.46,14012.82,65516.49,39094.34,25471.68,10810.28,0,0,202882.74,1588.63,270.84,34229.99,0,NA
"286","286",117134.03,15535.3,72814.7,50533.76,17265.41,11278.29,0,0,227256.25,1588.63,270.84,33451.3,0,NA
"287","287",133721.06,21459.17,89492.1,54819.87,21372.65,13142.06,0,0,225861.36,1588.63,469.51,32541.88,0,NA
"288","288",149304.15,21459.17,97530.61,69627.4,21858,13142.06,0,0,235035.83,1588.63,469.51,31339.95,0,NA
"289","289",160603.99,25376.58,97530.61,64363.26,27973.29,14191.69,0,1455.76,266906.5,1588.63,469.51,26852.57,0,NA
"290","290",163141.49,25376.58,93598.33,59233.42,31575.27,14499.43,0,5583.29,NA,1588.63,1849.18,31208.4,0,NA
"291","291",163141.49,25376.58,87170.05,62542.58,47502.97,15369.48,0,7895.54,270571.17,1588.63,1849.18,26505.96,0,NA
"292","292",169742.55,25376.58,87170.05,61407.94,57171.27,15568.75,0,7895.54,262810.49,1588.63,3754.65,46101.66,0,NA
"293","293",169742.55,25376.58,96045.73,62296.18,42545.68,13073.15,0,7895.54,NA,1588.63,11517.11,50931.84,0,NA
"294","294",197736.73,25376.58,91835.31,49759.05,37487.52,12330.07,0,11792.91,NA,1588.63,10954.45,56076.99,0,NA
"295","295",197736.73,25376.58,81466.36,33125.54,34055.88,12729.83,0,14971.77,264458.07,1588.63,11262.2,67973.25,0,NA
"296","296",197736.73,27244.36,80480.87,21867.6,27740.01,22417.15,0,19080.25,275965.71,1588.63,10719.26,84058.39,0,NA
"297","297",197736.73,27244.36,80480.87,51005.86,22743.4,27485.21,0,24711.19,280785.47,13281.79,11008.86,72897.38,0,NA
"298","298",219773.26,27244.36,102870.27,45129.16,20293.98,28876.93,0,35331.64,237518.69,13281.79,13512.41,76530.54,0,NA
"299","299",229753.95,27244.36,115715.01,45707.6,20983.92,21082.7,0,42344.88,233534.9,9450.17,14463.91,80479.52,0,NA
"300","300",233682.62,27244.36,128454,23603.24,23809.45,27825.42,0,45925.05,240033.73,9215.35,13738.44,108936.6,0,NA
"301","301",233682.62,27244.36,139130.03,39303.85,26814.29,40991.11,0,55663.35,240766.92,12615.74,13593.25,99228.89,0,NA
"302","302",238671.57,27244.36,153934.94,52108.6,29259.87,40991.11,0,58034.8,257095.58,16932.01,14064.98,92139.92,3972.24,NA
"303","303",244492.39,58181.35,186515.22,55069.42,33104.47,42893.17,0,65648.99,261427.79,20112.08,14064.98,78663.78,4074.97,NA
"304","304",244492.39,52822.91,208869.06,NA,44692.53,37999.45,0,83898.38,272207.83,35471.61,13373.31,70256.43,4057.91,NA
"305","305",248637.97,67716.33,237560.49,97260.67,67670.19,37999.45,0,81649.4,301306.98,61830.72,24522.03,59500.15,5583.02,NA
"306","306",248637.97,85224.02,269949.02,102281.13,88116.23,37675.72,0,116287.51,316303.72,59120.96,36134.26,67798.05,5583.02,NA
"307","307",248637.97,95279.16,251738.57,91735.49,111693.32,51291.52,0,105181.19,321057.63,59120.96,35383.6,NA,6165.88,NA
"308","308",247781.02,96651.4,211508.16,87478.29,126504.94,57692.29,0,90124.03,335878.87,51112.74,42291.26,NA,6165.88,NA
"309","309",255080.89,96651.4,221972.8,75575.41,130413.87,71852.74,181.19,77107.96,344298.55,45045.76,38441.39,89777.35,6165.88,NA
"310","310",211763.47,102558.23,221972.8,78064.57,143585.15,77833.55,8029.42,74299.24,362930.03,47204.68,43024.93,82143.41,12171.86,NA
"311","311",211763.47,89765.96,251123.9,66371.92,155573.45,66333.34,9578.75,74299.24,366175.21,85453.4,38880.77,89392.22,12732.94,NA
"312","312",158260.34,75039.47,251123.9,53236.58,187073.95,47987.61,11637.4,60455.18,378114.86,97687.32,44424.96,116663.36,13289.83,NA
"313","313",158260.34,75039.47,251123.9,61082.22,202722.05,46971.73,11276.99,88580.82,389325.75,84965.07,45542.26,123726.17,32334.06,NA
"314","314",211650.33,81428.38,304395.52,91684.19,218217.74,66524.08,11276.99,100330.01,365958.32,84965.07,45542.26,116573.14,41404.99,NA
"315","315",214442.22,93498.48,308317.73,85389,222728.24,95640.53,11276.99,90498.25,397719.08,87659.91,23825.54,117071.55,31080.95,NA
"316","316",214442.22,124479.97,295487.21,89686.94,236519.98,105689.64,11345.7,99699.24,413673.84,62302,26018.83,106933.07,33126.84,NA
"317","317",214442.22,144236.12,294422.24,82028.65,216286.54,123713.22,11345.7,78706.76,419750.27,62302,30501.35,100484.24,31196.06,NA
"318","318",156746.78,150197.67,284567.14,85644.52,210019.08,121770.07,13605.39,115354,440742.32,87823.17,31293.89,85719.91,31320.51,NA
"319","319",196494.76,145438.27,284018.06,102108.02,196481.53,134893.3,15505.62,118800.04,508174.72,98697.09,30948.67,68646.6,57791.43,NA
"320","320",180015.63,149481.99,283828.37,161642.09,190125.45,188974.24,15918.42,133291.56,509709.12,110774.17,25906.55,68869.01,65797.89,NA
"321","321",183096.5,128885.47,297572.06,185016.95,196299.16,195275.24,15941.44,80865.12,504234.89,110774.17,25906.55,68869,70147.96,NA
"322","322",183096.5,120813.26,318976.77,198985.31,221729.55,202466.55,24444.43,71159.67,499163.71,112507.96,31135.47,89916.29,83621.18,NA
"323","323",183096.5,151408.37,345792.66,179043.3,244387.45,215281.86,42557.8,76357.16,490802.48,115060.92,32627.31,97761.43,91229.18,NA
"324","324",185288.61,130915.33,362908.37,151627.06,276185.84,256012.72,37438.89,90772.18,498573.5,115060.92,28561.79,105835.85,86824.5,NA
"325","325",175117.01,130915.33,351754.55,139329.22,282800.07,293918.43,40776.23,125652.83,517221.31,115947.69,28561.79,117199.25,101301.38,NA
"326","326",175117.01,130915.33,344255.2,137908.69,307186.64,309371.72,44562.26,140029.83,483596.63,119241,28056.75,128363.84,118297.15,NA
"327","327",165972.99,137195.07,322185.53,131370.43,326843.66,268963.32,49561.48,137079.03,497784.82,119241,28187.56,151518.32,133730.67,NA
"328","328",151678.99,137195.07,322185.53,160121.96,343939.34,256114.11,99789.18,126550.49,479451.55,119241,27889.29,177271.68,147009.2,NA
"329","329",140161.32,137195.07,292122.33,164128.57,382795.5,256114.11,100675.08,114244.66,491700.93,125287.49,31172.84,191448.15,140632.06,NA
"330","330",131359.7,119826.45,339829.23,193650.38,395302.29,241051.01,131977.42,178849.6,490185.38,118540.35,47046.28,208957.34,154611.35,NA
"331","331",137692.05,146488.66,340337.35,208601.68,426151.78,246663.67,148156.13,199103.01,507494.33,129985.37,52478,255559.95,179098.34,NA
"332","332",137692.05,166029.65,360074.42,164679.62,439290.49,241319.05,163504.28,223240.8,490086.89,130379.26,45709.56,245464.6,182673.08,NA
"333","333",133023.16,146488.66,345901.87,144541.78,472616.74,278504.72,172700.67,239517.75,504439.63,130413.78,54322.15,238679.23,180130.98,NA
"334","334",133023.16,216524.72,362004.23,NA,481985.29,278364,180503.17,300149.29,516477.75,130413.78,56216.6,248422.82,167494.86,NA
"335","335",183559.29,228102.32,382689.98,149427.3,462021.15,297203.42,183981.9,298174.16,540421.03,149643,103268.28,262403.64,156901.18,NA
"336","336",190492.83,222768.92,397595.34,167086.66,473668.3,273162.88,183981.9,298581.12,478204.59,149643,111710.08,274486.44,150642.19,NA
"337","337",205997.24,222768.92,386059.04,209410.76,474514.47,258657.48,220016.1,305363.74,502756.1,153100.11,135142.15,236050.72,148848.02,NA
"338","338",241126.01,222768.92,363946.32,237192.73,509136.32,267348.13,221909.85,318481.12,502756.1,156033.66,143556.87,204763.15,141579.75,NA
"339","339",244065.36,222768.92,391780.64,273110.41,536553.74,281174.56,232314.71,348256.05,521037.4,164596.7,152581.94,181692.41,127950.51,NA
"340","340",282654.51,276022.11,416777.67,270376.09,519166.46,292888.77,261030.2,376228.49,563859.93,188446.47,152581.94,179512.17,122249.97,NA
"341","341",292388.99,216824.26,392256.3,269188.71,516386.68,297000.34,267913.81,382579.07,555980.62,188446.47,172088.06,169833.35,110454.43,NA
"342","342",292388.99,215094.6,392744.27,250926.94,505834.35,291570.56,273433.96,391203.03,564997.31,158479.17,195816.95,169833.35,109526.29,NA
"343","343",313728.61,218990.82,388183.32,263618.87,518335.33,296991.78,278470.51,433440.88,594808.86,158757,197811.83,189713.83,134790.68,NA
"344","344",330979.55,218990.82,392158.77,266296.69,519802.9,305489.02,293975.32,438306.89,467783.08,158757,209494.14,208434.36,145376.86,NA
"345","345",331827.15,218990.82,403319.01,258046.24,512471.18,328690.31,295577.46,472142.38,496388.48,182336.62,214872,226623.74,146409.34,NA
"346","346",300589.54,236963.79,441726.14,283549.11,522631.28,347359.61,266060.92,453871.13,489078.51,254055.01,241069.22,239245.29,167510.79,NA
"347","347",249683.62,236963.79,440966.03,298144.9,513787.23,360593.69,277559.98,401995.96,489078.51,269715.63,263374.47,224788.12,174350.95,NA
"348","348",250445.88,236963.79,420561.2,331571.65,533506.87,366031.99,275337.63,430092.23,408581.21,269715.63,271462.89,229983.88,178238.52,NA
"349","349",209292.51,285178.75,401448.89,353459.44,537983.23,387513.59,256982.55,437612.86,433079.77,286703.18,274697.63,209833.72,175594.7,NA
"350","350",197681.83,283617.17,403259.84,369516.16,537264.85,388205.22,263325.71,438742.84,429401.1,298880.63,283836.69,231063.59,164994.12,NA
"351","351",209237.9,268976.32,402698.57,382701.91,535000.44,357119.06,263325.71,408141.55,443338.75,299171.35,260360.39,250343.94,159602.7,NA
"352","352",220807.53,302860.47,420678.53,395258.53,551669.17,353778.41,223009.92,402649.79,439533.09,318589.28,252170.98,258082.98,161807.6,NA
"353","353",225916.51,312660.65,402043.34,389575.85,557620.11,324593.77,309573.37,388470.24,490311.03,341116.38,238435.48,267247.47,177632.47,NA
"354","354",225916.51,328687.25,402043.34,362577.23,556701.41,311175.82,336639.89,406720.25,491599.76,354521.33,222542.31,271362.13,197577.14,NA
"355","355",225916.51,297826.55,383051.56,421722.68,574374.35,310029.99,332128.14,401550.28,505762.87,355427.1,169751.56,230197.55,178279.35,NA
"356","356",225916.51,303970.49,391445,446968.12,607130.19,355197.39,383600.42,388529.86,519292.84,349835.58,169751.56,187226.48,195374.24,NA
"357","357",225916.51,303970.49,398153.35,439294.34,646629.17,357304.53,351735.13,396644.11,542200.32,349835.58,171506.91,172218.09,180154.88,NA
"358","358",276168.58,303970.49,409317.28,439141.87,665152.68,338558.67,358194.99,439539.66,578296.18,324167,171343.58,153948.25,185101.94,NA
"359","359",301188.34,303970.49,425661.74,459507.24,682358.64,333505.5,384647.42,453438.21,587744.31,324167,127456.63,166374.86,201413.61,NA
"360","360",345430.89,270227.15,465483.72,498669.39,678308.69,305278.87,425668.3,453893.52,625050.26,297635.78,121632.96,184544.63,227627.58,NA
"361","361",345430.89,279133.69,438809.88,519093.81,668459.15,304532.13,407212.42,444498.8,622911.13,297635.78,146047.2,229649.62,231756.55,NA
"362","362",286774.39,287977.72,382728.57,553217.13,673744.23,300975.72,412444.8,429820.79,652382.43,337645.82,151980.27,256764.17,222542.97,NA
"363","363",296873.57,287977.72,391712.53,574123.84,682041.15,308249.11,433582.29,430386.53,635153.37,345906.73,158653.66,272030.27,233461.5,NA
"364","364",296873.57,334577.17,418091.67,589992.79,668770.62,362506.02,451349.94,430891.2,632130.97,351580.61,183590.07,302768.05,256051.25,NA
"1091","365",NA,NA,426395.99,NA,667876.46,416426.41,453385.91,429623.33,641686.03,342397.98,185331.97,331819.46,261190.41,NA
"2522","366",NA,NA,NA,NA,NA,NA,392771.6,NA,NA,NA,210941.92,NA,NA,NA
